CustomerID,Province,CustomerSegment,RegistrationDate,CustomerTenureMonths,CustomerTenureBand
C099024,Alberta,Retail,2025-08-03,4,New
C099025,Alberta,Commercial,2024-04-02,20,Established
C099026,Ontario,Fleet,2024-02-20,22,Established
C099027,British Columbia,Commercial,2021-03-07,57,Long-Term
C099028,Ontario,Commercial,2023-04-08,32,Loyal
C099029,Ontario,Premium,2025-11-26,1,New
C099030,Alberta,Retail,2022-03-27,45,Loyal
C099031,Ontario,Retail,2020-06-09,66,Long-Term
C099032,Ontario,Retail,2021-01-23,59,Long-Term
C099033,British Columbia,Retail,2022-08-04,40,Loyal
C099034,Ontario,Retail,2020-06-12,66,Long-Term
C099035,Ontario,Retail,2024-01-10,23,Established
C099036,British Columbia,Fleet,2023-03-07,33,Loyal
C099037,Ontario,Retail,2023-11-01,25,Loyal
C099038,Ontario,Retail,2022-09-10,39,Loyal
C099039,Ontario,Premium,2024-01-27,23,Established
C099040,Ontario,Retail,2024-04-14,20,Established
C099041,British Columbia,Retail,2024-01-10,23,Established
C099042,Ontario,Premium,2022-12-26,36,Loyal
C099043,British Columbia,Retail,2024-04-10,20,Established
C099044,Ontario,Fleet,2023-06-16,30,Loyal
C099045,Ontario,Premium,2020-01-30,71,Long-Term
C099046,Ontario,Premium,2020-10-24,62,Long-Term
C099047,Ontario,Retail,2025-12-02,0,New
C099048,Ontario,Retail,2025-10-30,2,New
C099049,Alberta,Fleet,2025-05-22,7,Recent
C099050,Ontario,Retail,2023-03-18,33,Loyal
C099051,Alberta,Retail,2020-09-27,63,Long-Term
C099052,Ontario,Fleet,2020-04-27,68,Long-Term
C099053,Ontario,Retail,2025-07-08,5,New
C099054,Ontario,Premium,2020-01-14,71,Long-Term
C099055,Ontario,Fleet,2024-03-15,21,Established
C099056,Ontario,Retail,2020-05-23,67,Long-Term
C099057,Ontario,Retail,2021-03-18,57,Long-Term
C099058,Ontario,Retail,2022-05-22,43,Loyal
C099059,Ontario,Retail,2020-11-02,61,Long-Term
C099060,Ontario,Retail,2020-05-08,67,Long-Term
C099061,Ontario,Retail,2021-07-19,53,Long-Term
C099062,Ontario,Retail,2024-05-29,19,Established
C099063,Ontario,Retail,2025-11-21,1,New
C099064,British Columbia,Retail,2020-09-14,63,Long-Term
C099065,Ontario,Retail,2025-05-18,7,Recent
C099066,Ontario,Retail,2020-10-22,62,Long-Term
C099067,Ontario,Retail,2022-01-13,47,Loyal
C099068,Ontario,Retail,2023-01-22,35,Loyal
C099069,Ontario,Retail,2024-11-04,13,Established
C099070,Ontario,Retail,2020-09-30,63,Long-Term
C099071,Alberta,Retail,2022-04-05,44,Loyal
C099072,British Columbia,Premium,2021-08-08,52,Long-Term
C099073,Ontario,Retail,2024-09-07,15,Established
C099074,Ontario,Retail,2023-04-08,32,Loyal
C099075,British Columbia,Retail,2020-05-23,67,Long-Term
C099076,Ontario,Commercial,2023-06-22,30,Loyal
C099077,British Columbia,Retail,2020-05-12,67,Long-Term
C099078,Ontario,Retail,2020-09-23,63,Long-Term
C099079,Ontario,Retail,2020-10-20,62,Long-Term
C099080,Ontario,Retail,2021-06-03,54,Long-Term
C099081,Ontario,Retail,2025-02-11,10,Recent
C099082,Alberta,Retail,2020-12-30,60,Long-Term
C099083,Ontario,Retail,2025-08-17,4,New
C099084,Ontario,Retail,2020-07-23,65,Long-Term
C099085,Ontario,Retail,2023-04-22,32,Loyal
C099086,Alberta,Retail,2022-10-25,38,Loyal
C099087,Ontario,Retail,2021-10-25,50,Long-Term
C099088,Ontario,Retail,2023-02-01,34,Loyal
C099089,Ontario,Retail,2025-12-15,0,New
C099090,Ontario,Fleet,2022-07-30,41,Loyal
C099091,Alberta,Retail,2025-03-13,9,Recent
C099092,Ontario,Retail,2020-04-12,68,Long-Term
C099093,Alberta,Retail,2022-12-28,36,Loyal
C099094,British Columbia,Retail,2021-09-15,51,Long-Term
C099095,British Columbia,Retail,2024-10-31,14,Established
C099096,Ontario,Premium,2021-02-17,58,Long-Term
C099097,Alberta,Retail,2020-05-25,67,Long-Term
C099098,British Columbia,Retail,2024-07-25,17,Established
C099099,Alberta,Retail,2023-06-27,30,Loyal
C099100,Alberta,Premium,2025-09-20,3,New
C099101,Ontario,Commercial,2022-08-04,40,Loyal
C099102,British Columbia,Retail,2023-11-27,25,Loyal
C099103,Alberta,Fleet,2022-07-16,41,Loyal
C099104,British Columbia,Retail,2024-04-10,20,Established
C099105,Ontario,Retail,2020-04-01,68,Long-Term
C099106,Ontario,Commercial,2025-02-17,10,Recent
C099107,Ontario,Retail,2022-05-10,43,Loyal
C099108,Ontario,Retail,2025-05-16,7,Recent
C099109,Alberta,Retail,2023-01-17,35,Loyal
C099110,Ontario,Retail,2020-07-17,65,Long-Term
C099111,Ontario,Premium,2024-09-23,15,Established
C099112,Alberta,Fleet,2025-07-19,5,New
C099113,Alberta,Retail,2022-09-30,39,Loyal
C099114,Ontario,Retail,2023-03-02,33,Loyal
C099115,Ontario,Retail,2021-05-22,55,Long-Term
C099116,Alberta,Retail,2025-07-03,5,New
C099117,Ontario,Commercial,2025-08-23,4,New
C099118,Ontario,Retail,2025-09-16,3,New
C099119,Ontario,Retail,2022-12-01,36,Loyal
C099120,British Columbia,Retail,2023-11-04,25,Loyal
C099121,Ontario,Commercial,2022-09-08,39,Loyal
C099122,Ontario,Retail,2022-11-04,37,Loyal
C099123,Ontario,Premium,2020-01-04,71,Long-Term
C099124,British Columbia,Premium,2023-04-17,32,Loyal
C099125,Ontario,Retail,2024-01-17,23,Established
C099126,British Columbia,Retail,2020-10-18,62,Long-Term
C099127,Ontario,Retail,2020-06-15,66,Long-Term
C099128,Ontario,Premium,2022-05-20,43,Loyal
C099129,Ontario,Premium,2025-11-08,1,New
C099130,Ontario,Retail,2023-01-03,35,Loyal
C099131,Ontario,Retail,2020-08-14,64,Long-Term
C099132,Ontario,Retail,2020-08-10,64,Long-Term
C099133,Ontario,Retail,2020-06-24,66,Long-Term
C099134,British Columbia,Retail,2024-04-20,20,Established
C099135,Ontario,Retail,2023-03-28,33,Loyal
C099136,Ontario,Fleet,2020-01-21,71,Long-Term
C099137,British Columbia,Retail,2023-11-04,25,Loyal
C099138,Ontario,Premium,2022-12-31,36,Loyal
C099139,Ontario,Premium,2025-12-27,0,New
C099140,Ontario,Retail,2023-04-29,32,Loyal
C099141,Ontario,Retail,2021-05-11,55,Long-Term
C099142,Ontario,Fleet,2020-12-02,60,Long-Term
C099143,Ontario,Retail,2023-04-08,32,Loyal
C099144,Ontario,Retail,2021-10-06,50,Long-Term
C099145,Ontario,Premium,2020-01-03,71,Long-Term
C099146,Alberta,Retail,2021-09-19,51,Long-Term
C099147,Ontario,Retail,2025-11-01,1,New
C099148,Alberta,Retail,2022-11-15,37,Loyal
C099149,Ontario,Retail,2020-09-24,63,Long-Term
C099150,Ontario,Retail,2023-03-12,33,Loyal
C099151,Ontario,Premium,2025-01-29,11,Recent
C099152,Alberta,Commercial,2020-11-05,61,Long-Term
C099153,Ontario,Premium,2023-05-11,31,Loyal
C099154,Ontario,Fleet,2020-05-10,67,Long-Term
C099155,Ontario,Retail,2022-11-08,37,Loyal
C099156,Ontario,Premium,2022-02-26,46,Loyal
C099157,Ontario,Premium,2022-12-10,36,Loyal
C099158,Ontario,Retail,2022-09-16,39,Loyal
C099159,British Columbia,Fleet,2025-07-30,5,New
C099160,Ontario,Retail,2022-02-12,46,Loyal
C099161,Ontario,Retail,2020-03-18,69,Long-Term
C099162,Ontario,Fleet,2024-01-28,23,Established
C099163,Alberta,Premium,2021-03-30,57,Long-Term
C099164,Ontario,Retail,2020-11-11,61,Long-Term
C099165,Ontario,Retail,2022-07-01,41,Loyal
C099166,Ontario,Retail,2025-11-27,1,New
C099167,Ontario,Retail,2022-11-13,37,Loyal
C099168,Ontario,Retail,2020-02-15,70,Long-Term
C099169,Alberta,Retail,2022-08-05,40,Loyal
C099170,Alberta,Commercial,2020-02-21,70,Long-Term
C099171,Alberta,Retail,2020-07-16,65,Long-Term
C099172,Ontario,Retail,2020-02-22,70,Long-Term
C099173,Ontario,Retail,2023-01-02,35,Loyal
C099174,Alberta,Retail,2022-12-22,36,Loyal
C099175,Ontario,Retail,2024-11-21,13,Established
C099176,Ontario,Retail,2024-01-16,23,Established
C099177,Ontario,Retail,2022-10-14,38,Loyal
C099178,Alberta,Retail,2021-10-05,50,Long-Term
C099179,Ontario,Premium,2020-03-03,69,Long-Term
C099180,Ontario,Commercial,2023-10-18,26,Loyal
C099181,British Columbia,Premium,2022-03-27,45,Loyal
C099182,Ontario,Retail,2020-11-18,61,Long-Term
C099183,Ontario,Premium,2022-10-30,38,Loyal
C099184,Alberta,Retail,2024-07-30,17,Established
C099185,Alberta,Retail,2021-02-03,58,Long-Term
C099186,Ontario,Premium,2021-11-21,49,Long-Term
C099187,Ontario,Retail,2023-12-31,24,Established
C099188,Ontario,Retail,2022-10-27,38,Loyal
C099189,British Columbia,Retail,2020-06-23,66,Long-Term
C099190,British Columbia,Retail,2023-06-19,30,Loyal
C099191,Ontario,Commercial,2023-11-26,25,Loyal
C099192,Alberta,Fleet,2021-02-18,58,Long-Term
C099193,Ontario,Retail,2020-07-21,65,Long-Term
C099194,British Columbia,Retail,2022-04-01,44,Loyal
C099195,Ontario,Retail,2024-05-05,19,Established
C099196,British Columbia,Commercial,2024-04-29,20,Established
C099197,Ontario,Retail,2025-11-28,1,New
C099198,Ontario,Retail,2020-10-11,62,Long-Term
C099199,Ontario,Retail,2022-02-21,46,Loyal
C099200,Ontario,Retail,2022-07-18,41,Loyal
C099201,Ontario,Retail,2021-01-15,59,Long-Term
C099202,Ontario,Retail,2023-04-18,32,Loyal
C099203,Ontario,Retail,2021-04-29,56,Long-Term
C099204,Ontario,Retail,2022-03-05,45,Loyal
C099205,British Columbia,Retail,2022-11-25,37,Loyal
C099206,British Columbia,Commercial,2020-12-30,60,Long-Term
C099207,Ontario,Retail,2021-04-21,56,Long-Term
C099208,British Columbia,Retail,2024-11-11,13,Established
C099209,Ontario,Retail,2021-11-29,49,Long-Term
C099210,Ontario,Commercial,2022-04-04,44,Loyal
C099211,Alberta,Retail,2023-08-31,28,Loyal
C099212,Ontario,Fleet,2021-06-30,54,Long-Term
C099213,Ontario,Retail,2022-08-04,40,Loyal
C099214,Ontario,Retail,2022-10-13,38,Loyal
C099215,Ontario,Retail,2024-12-25,12,Recent
C099216,British Columbia,Retail,2023-12-23,24,Established
C099217,Ontario,Retail,2025-04-23,8,Recent
C099218,British Columbia,Premium,2023-12-10,24,Established
C099219,Alberta,Retail,2024-03-04,21,Established
C099220,Ontario,Retail,2020-03-05,69,Long-Term
C099221,Alberta,Commercial,2024-08-17,16,Established
C099222,Ontario,Retail,2021-12-09,48,Loyal
C099223,Ontario,Commercial,2021-12-19,48,Loyal
C099224,Ontario,Commercial,2024-02-09,22,Established
C099225,Ontario,Retail,2021-10-28,50,Long-Term
C099226,British Columbia,Retail,2021-01-25,59,Long-Term
C099227,Ontario,Fleet,2023-12-21,24,Established
C099228,Ontario,Premium,2024-06-22,18,Established
C099229,Ontario,Retail,2025-12-06,0,New
C099230,Ontario,Premium,2025-05-13,7,Recent
C099231,Alberta,Retail,2021-04-07,56,Long-Term
C099232,Alberta,Retail,2020-09-19,63,Long-Term
C099233,Ontario,Commercial,2021-07-16,53,Long-Term
C099234,Ontario,Commercial,2021-04-22,56,Long-Term
C099235,Ontario,Retail,2025-05-20,7,Recent
C099236,Ontario,Retail,2024-04-24,20,Established
C099237,Ontario,Retail,2021-08-23,52,Long-Term
C099238,Ontario,Fleet,2021-09-27,51,Long-Term
C099239,Alberta,Retail,2025-08-30,4,New
C099240,Ontario,Premium,2024-09-22,15,Established
C099241,Alberta,Fleet,2024-03-11,21,Established
C099242,Alberta,Commercial,2021-09-10,51,Long-Term
C099243,Alberta,Retail,2025-01-30,11,Recent
C099244,Ontario,Retail,2023-04-02,32,Loyal
C099245,Ontario,Retail,2023-10-17,26,Loyal
C099246,British Columbia,Retail,2022-04-05,44,Loyal
C099247,Ontario,Retail,2022-05-30,43,Loyal
C099248,Ontario,Fleet,2024-03-16,21,Established
C099249,Ontario,Premium,2021-12-12,48,Loyal
C099250,Ontario,Retail,2020-05-02,67,Long-Term
C099251,Ontario,Retail,2022-08-15,40,Loyal
C099252,Ontario,Retail,2021-05-14,55,Long-Term
C099253,British Columbia,Retail,2020-10-03,62,Long-Term
C099254,Ontario,Retail,2025-08-25,4,New
C099255,Ontario,Retail,2025-05-07,7,Recent
C099256,Ontario,Retail,2023-03-22,33,Loyal
C099257,Ontario,Retail,2021-08-11,52,Long-Term
C099258,Ontario,Retail,2025-08-17,4,New
C099259,Ontario,Commercial,2023-12-19,24,Established
C099260,Ontario,Fleet,2025-03-17,9,Recent
C099261,British Columbia,Retail,2020-09-22,63,Long-Term
C099262,Ontario,Retail,2024-05-08,19,Established
C099263,Alberta,Commercial,2020-08-18,64,Long-Term
C099264,Ontario,Retail,2021-01-02,59,Long-Term
C099265,Ontario,Premium,2023-06-06,30,Loyal
C099266,Ontario,Commercial,2024-10-18,14,Established
C099267,Ontario,Retail,2025-05-04,7,Recent
C099268,Ontario,Fleet,2021-01-06,59,Long-Term
C099269,Alberta,Retail,2020-12-17,60,Long-Term
C099270,Ontario,Fleet,2022-08-31,40,Loyal
C099271,Ontario,Retail,2020-01-11,71,Long-Term
C099272,Ontario,Commercial,2025-10-05,2,New
C099273,Ontario,Retail,2021-09-09,51,Long-Term
C099274,British Columbia,Retail,2023-01-05,35,Loyal
C099275,Ontario,Commercial,2020-04-12,68,Long-Term
C099276,British Columbia,Retail,2020-02-20,70,Long-Term
C099277,Alberta,Retail,2024-10-24,14,Established
C099278,Ontario,Premium,2020-06-20,66,Long-Term
C099279,Ontario,Fleet,2021-12-29,48,Loyal
C099280,Ontario,Retail,2021-06-03,54,Long-Term
C099281,Ontario,Retail,2024-09-26,15,Established
C099282,Ontario,Retail,2025-05-16,7,Recent
C099283,Ontario,Retail,2025-04-19,8,Recent
C099284,Ontario,Retail,2022-08-19,40,Loyal
C099285,Alberta,Fleet,2020-07-29,65,Long-Term
C099286,Ontario,Commercial,2022-10-20,38,Loyal
C099287,Ontario,Retail,2022-10-02,38,Loyal
C099288,Ontario,Retail,2020-08-06,64,Long-Term
C099289,Ontario,Premium,2021-08-21,52,Long-Term
C099290,British Columbia,Premium,2023-06-26,30,Loyal
C099291,British Columbia,Retail,2023-05-25,31,Loyal
C099292,Alberta,Premium,2020-04-06,68,Long-Term
C099293,Alberta,Premium,2020-10-27,62,Long-Term
C099294,Ontario,Retail,2022-11-03,37,Loyal
C099295,Ontario,Fleet,2022-12-03,36,Loyal
C099296,Alberta,Retail,2023-06-05,30,Loyal
C099297,British Columbia,Retail,2022-02-05,46,Loyal
C099298,Ontario,Retail,2025-07-02,5,New
C099299,Ontario,Retail,2022-05-17,43,Loyal
C099300,Alberta,Retail,2023-09-29,27,Loyal
C099301,Ontario,Retail,2022-11-19,37,Loyal
C099302,Ontario,Retail,2023-06-22,30,Loyal
C099303,Alberta,Retail,2020-04-04,68,Long-Term
C099304,Ontario,Retail,2022-08-26,40,Loyal
C099305,Ontario,Retail,2021-11-29,49,Long-Term
C099306,Ontario,Retail,2025-03-29,9,Recent
C099307,Ontario,Retail,2023-09-18,27,Loyal
C099308,Ontario,Premium,2021-09-07,51,Long-Term
C099309,Ontario,Commercial,2024-08-17,16,Established
C099310,Alberta,Retail,2020-07-05,65,Long-Term
C099311,Ontario,Commercial,2024-01-15,23,Established
C099312,Ontario,Retail,2024-07-19,17,Established
C099313,Ontario,Retail,2025-01-28,11,Recent
C099314,Ontario,Commercial,2020-06-16,66,Long-Term
C099315,Ontario,Commercial,2023-02-03,34,Loyal
C099316,Ontario,Retail,2022-07-05,41,Loyal
C099317,Ontario,Fleet,2024-06-14,18,Established
C099318,Alberta,Commercial,2022-09-13,39,Loyal
C099319,Ontario,Premium,2021-04-11,56,Long-Term
C099320,Ontario,Retail,2024-06-09,18,Established
C099321,Ontario,Premium,2024-07-01,17,Established
C099322,Ontario,Retail,2025-07-12,5,New
C099323,Ontario,Retail,2025-01-12,11,Recent
C099324,Ontario,Premium,2024-06-28,18,Established
C099325,Ontario,Premium,2021-12-25,48,Loyal
C099326,Ontario,Fleet,2023-11-19,25,Loyal
C099327,Ontario,Retail,2023-12-06,24,Established
C099328,Ontario,Retail,2020-12-09,60,Long-Term
C099329,Ontario,Retail,2025-12-19,0,New
C099330,Ontario,Retail,2025-10-28,2,New
C099331,Alberta,Retail,2025-10-18,2,New
C099332,Ontario,Commercial,2022-03-27,45,Loyal
C099333,Ontario,Retail,2022-04-15,44,Loyal
C099334,Alberta,Retail,2023-12-23,24,Established
C099335,Ontario,Retail,2023-02-23,34,Loyal
C099336,Ontario,Retail,2024-02-03,22,Established
C099337,Alberta,Retail,2022-02-08,46,Loyal
C099338,Ontario,Retail,2022-12-23,36,Loyal
C099339,Alberta,Retail,2024-10-06,14,Established
C099340,Ontario,Retail,2023-11-07,25,Loyal
C099341,Ontario,Fleet,2023-04-13,32,Loyal
C099342,Ontario,Retail,2022-03-04,45,Loyal
C099343,Ontario,Retail,2021-08-22,52,Long-Term
C099344,British Columbia,Premium,2022-04-25,44,Loyal
C099345,Ontario,Retail,2023-04-20,32,Loyal
C099346,Ontario,Fleet,2021-07-31,53,Long-Term
C099347,Ontario,Fleet,2021-07-12,53,Long-Term
C099348,Alberta,Retail,2022-03-09,45,Loyal
C099349,Ontario,Retail,2025-12-07,0,New
C099350,British Columbia,Commercial,2021-04-08,56,Long-Term
C099351,Alberta,Commercial,2022-01-02,47,Loyal
C099352,Ontario,Fleet,2020-01-21,71,Long-Term
C099353,Alberta,Retail,2023-07-04,29,Loyal
C099354,Ontario,Retail,2025-07-30,5,New
C099355,Ontario,Retail,2025-12-05,0,New
C099356,Ontario,Commercial,2024-08-29,16,Established
C099357,British Columbia,Retail,2023-02-10,34,Loyal
C099358,British Columbia,Retail,2021-02-27,58,Long-Term
C099359,Alberta,Fleet,2024-06-21,18,Established
C099360,Ontario,Premium,2025-08-27,4,New
C099361,Alberta,Retail,2020-06-23,66,Long-Term
C099362,Ontario,Commercial,2021-08-09,52,Long-Term
C099363,Ontario,Commercial,2020-12-03,60,Long-Term
C099364,Alberta,Retail,2024-03-31,21,Established
C099365,Ontario,Retail,2020-03-31,69,Long-Term
C099366,Alberta,Retail,2022-11-06,37,Loyal
C099367,Ontario,Retail,2025-03-15,9,Recent
C099368,Alberta,Commercial,2024-11-15,13,Established
C099369,Ontario,Retail,2021-11-05,49,Long-Term
C099370,Ontario,Retail,2025-06-24,6,New
C099371,Ontario,Retail,2021-04-06,56,Long-Term
C099372,Ontario,Retail,2022-07-21,41,Loyal
C099373,Ontario,Commercial,2025-05-14,7,Recent
C099374,Alberta,Premium,2021-03-14,57,Long-Term
C099375,Ontario,Retail,2022-06-28,42,Loyal
C099376,Alberta,Retail,2020-11-28,61,Long-Term
C099377,British Columbia,Commercial,2024-09-13,15,Established
C099378,Alberta,Commercial,2024-11-17,13,Established
C099379,Alberta,Premium,2025-03-21,9,Recent
C099380,Alberta,Premium,2024-01-24,23,Established
C099381,Ontario,Retail,2025-12-07,0,New
C099382,Ontario,Retail,2023-10-31,26,Loyal
C099383,Ontario,Retail,2022-05-11,43,Loyal
C099384,Ontario,Retail,2022-10-21,38,Loyal
C099385,Ontario,Fleet,2022-01-24,47,Loyal
C099386,Ontario,Retail,2022-01-27,47,Loyal
C099387,British Columbia,Retail,2022-04-08,44,Loyal
C099388,Ontario,Retail,2025-02-06,10,Recent
C099389,Ontario,Premium,2023-07-10,29,Loyal
C099390,Ontario,Retail,2021-06-20,54,Long-Term
C099391,Ontario,Retail,2023-10-19,26,Loyal
C099392,Ontario,Retail,2021-05-07,55,Long-Term
C099393,Ontario,Retail,2025-07-12,5,New
C099394,Alberta,Retail,2024-02-02,22,Established
C099395,Ontario,Retail,2024-07-20,17,Established
C099396,Ontario,Retail,2025-07-17,5,New
C099397,Ontario,Retail,2020-05-21,67,Long-Term
C099398,Ontario,Retail,2025-03-13,9,Recent
C099399,Ontario,Retail,2022-04-05,44,Loyal
C099400,Ontario,Retail,2020-10-29,62,Long-Term
C099401,Ontario,Fleet,2024-09-24,15,Established
C099402,Ontario,Premium,2022-01-12,47,Loyal
C099403,Ontario,Retail,2021-08-16,52,Long-Term
C099404,Ontario,Fleet,2023-12-18,24,Established
C099405,Alberta,Fleet,2022-05-20,43,Loyal
C099406,Ontario,Premium,2025-10-15,2,New
C099407,Ontario,Premium,2022-03-21,45,Loyal
C099408,Ontario,Retail,2020-11-05,61,Long-Term
C099409,Ontario,Fleet,2022-08-01,40,Loyal
C099410,Ontario,Retail,2022-07-14,41,Loyal
C099411,Alberta,Premium,2022-05-23,43,Loyal
C099412,Ontario,Retail,2023-02-13,34,Loyal
C099413,British Columbia,Retail,2023-06-22,30,Loyal
C099414,Alberta,Commercial,2025-02-13,10,Recent
C099415,Ontario,Retail,2022-04-18,44,Loyal
C099416,Ontario,Retail,2023-03-24,33,Loyal
C099417,Ontario,Premium,2021-10-08,50,Long-Term
C099418,Alberta,Retail,2022-04-28,44,Loyal
C099419,Ontario,Retail,2022-04-01,44,Loyal
C099420,Ontario,Retail,2021-12-16,48,Loyal
C099421,Ontario,Retail,2021-01-21,59,Long-Term
C099422,Ontario,Retail,2025-11-14,1,New
C099423,Ontario,Premium,2021-12-29,48,Loyal
C099424,Alberta,Retail,2024-01-01,23,Established
C099425,Ontario,Fleet,2021-01-16,59,Long-Term
C099426,Ontario,Retail,2020-12-22,60,Long-Term
C099427,British Columbia,Premium,2021-11-13,49,Long-Term
C099428,British Columbia,Retail,2022-03-25,45,Loyal
C099429,Ontario,Commercial,2021-08-15,52,Long-Term
C099430,Ontario,Retail,2024-02-26,22,Established
C099431,British Columbia,Retail,2020-07-02,65,Long-Term
C099432,Ontario,Fleet,2022-09-19,39,Loyal
C099433,Alberta,Retail,2023-03-27,33,Loyal
C099434,Ontario,Commercial,2023-01-22,35,Loyal
C099435,Ontario,Retail,2021-04-26,56,Long-Term
C099436,Ontario,Retail,2021-01-11,59,Long-Term
C099437,Ontario,Fleet,2020-11-26,61,Long-Term
C099438,Alberta,Retail,2021-05-14,55,Long-Term
C099439,Alberta,Commercial,2021-08-03,52,Long-Term
C099440,Ontario,Premium,2020-03-19,69,Long-Term
C099441,Ontario,Retail,2021-08-27,52,Long-Term
C099442,British Columbia,Retail,2022-11-04,37,Loyal
C099443,Ontario,Retail,2021-09-02,51,Long-Term
C099444,Ontario,Fleet,2021-02-22,58,Long-Term
C099445,Alberta,Retail,2025-01-04,11,Recent
C099446,Ontario,Retail,2024-10-04,14,Established
C099447,Alberta,Retail,2024-10-09,14,Established
C099448,Ontario,Fleet,2020-09-07,63,Long-Term
C099449,Ontario,Premium,2021-05-13,55,Long-Term
C099450,Ontario,Retail,2021-02-13,58,Long-Term
C099451,Ontario,Retail,2020-11-02,61,Long-Term
C099452,Ontario,Commercial,2022-01-18,47,Loyal
C099453,Alberta,Retail,2025-01-01,11,Recent
C099454,Alberta,Retail,2021-05-09,55,Long-Term
C099455,Ontario,Premium,2020-08-01,64,Long-Term
C099456,Ontario,Retail,2022-12-04,36,Loyal
C099457,Ontario,Retail,2020-09-06,63,Long-Term
C099458,British Columbia,Premium,2024-12-26,12,Recent
C099459,Ontario,Fleet,2025-03-21,9,Recent
C099460,Alberta,Fleet,2025-04-27,8,Recent
C099461,Ontario,Retail,2020-11-15,61,Long-Term
C099462,Ontario,Retail,2023-09-16,27,Loyal
C099463,Ontario,Retail,2021-03-04,57,Long-Term
C099464,Ontario,Retail,2020-01-11,71,Long-Term
C099465,Alberta,Retail,2025-05-22,7,Recent
C099466,Alberta,Premium,2020-05-05,67,Long-Term
C099467,British Columbia,Premium,2024-07-16,17,Established
C099468,Alberta,Retail,2023-12-14,24,Established
